Ticker,Date,Strategy,Close,Signal,Position,MarketReturn,StrategyReturn,Equity,BuyHoldEquity
XOM,2022-10-17,ARIMA,92.50969696044922,HOLD,0.0,0.0,0.0,100000.0,100000.0
XOM,2022-10-18,ARIMA,92.6751709,HOLD,0.0,0.0017887199395056896,0.0,100000.0,100178.87199395057
XOM,2022-10-19,ARIMA,95.42418670654295,HOLD,0.0,0.02966291596601689,0.0,100000.0,103150.46945547748
XOM,2022-10-20,ARIMA,95.55288696289062,HOLD,0.0,0.00134871735133002,0.0,100000.0,103289.59028342992
XOM,2022-10-21,ARIMA,97.32733154296876,HOLD,0.0,0.018570287476162406,0.0,100000.0,105207.70766828825
XOM,2022-10-24,ARIMA,98.00767517089844,HOLD,0.0,0.006990262828990845,0.0,100000.0,105943.13719652522
XOM,2022-10-25,ARIMA,97.34571838378906,HOLD,0.0,-0.006754132122357759,-0.0,100000.0,105227.58325044281
XOM,2022-10-26,ARIMA,98.50415802001952,HOLD,0.0,0.011900262851451293,0.0,100000.0,106479.81915034605
XOM,2022-10-27,ARIMA,98.88111114501952,HOLD,0.0,0.0038267737380526246,0.0,100000.0,106887.29332590319
XOM,2022-10-28,ARIMA,101.77720642089844,HOLD,0.0,0.0292886603148248,0.0,100000.0,110017.87895209661
XOM,2022-10-31,ARIMA,101.87833404541016,HOLD,0.0,0.0009936176091678295,0.0,100000.0,110127.19465394669
XOM,2022-11-01,ARIMA,102.88968658447266,BUY,1.0,0.009927062005270937,0.008427062005270937,100842.70620052709,111220.43414374297
XOM,2022-11-02,ARIMA,100.77507781982422,SELL,0.0,-0.020552193663378904,-0.0015,100691.44214122629,108934.61024189567
XOM,2022-11-03,ARIMA,102.14496612548828,HOLD,0.0,0.013593522677435077,0.0,100691.44214122629,110415.41533657644
XOM,2022-11-04,ARIMA,103.2574234008789,SELL,0.0,0.010890965238795403,0.0,100691.44214122629,111617.94578683426
XOM,2022-11-07,ARIMA,104.4802246,BUY,1.0,0.011842259460356441,0.010342259460356442,101732.81916128831,112939.75446127396
XOM,2022-11-08,ARIMA,104.81122589111328,HOLD,1.0,0.0031680759912271483,0.0031680759912271483,102055.11646319306,113297.5561858378
XOM,2022-11-09,ARIMA,100.1222915649414,HOLD,1.0,-0.04473694765332803,-0.04473694765332803,97489.48206022488,108228.96934550199
XOM,2022-11-10,ARIMA,101.59333801269533,BUY,1.0,0.014692496793281773,0.014692496793281773,98921.84596277344,109819.12313055097
XOM,2022-11-11,ARIMA,104.7652359008789,SELL,0.0,0.031221514621236457,-0.0015,98773.46319382929,113247.84248906284
XOM,2022-11-14,ARIMA,105.07108306884766,HOLD,0.0,0.0029193574122061694,0.0,98773.46319382929,113578.45341744964
XOM,2022-11-15,ARIMA,105.77544403076172,HOLD,0.0,0.006703661381814552,0.0,98773.46319382929,114339.84490943041
XOM,2022-11-16,ARIMA,104.64476776123048,SELL,0.0,-0.010689402251078395,-0.0,98773.46319382929,113117.62031386758
XOM,2022-11-17,ARIMA,104.78377532958984,BUY,1.0,0.0013283757165627463,-0.0001716242834372537,98756.51126898603,113267.88301380788
XOM,2022-11-18,ARIMA,103.87551879882812,SELL,0.0,-0.008667911877624834,-0.0015,98608.37650208255,112286.08698527906
XOM,2022-11-21,ARIMA,102.84676361083984,BUY,1.0,-0.009903730926058119,-0.011403730926058118,97483.87310939738,111174.0357930369
XOM,2022-11-22,ARIMA,105.82180786132812,HOLD,1.0,0.02892696032463893,0.02892696032463893,100303.78523912505,114389.96271555209
XOM,2022-11-23,ARIMA,105.29352569580078,SELL,0.0,-0.004992186168465529,-0.0015,100153.32956126636,113818.90672587222
XOM,2022-11-25,ARIMA,104.92279052734376,BUY,1.0,-0.003520968321718998,-0.005020968321718998,99650.46286622458,113418.15396087774
XOM,2022-11-28,ARIMA,101.77167510986328,SELL,0.0,-0.03003270692328064,-0.0015,99500.98717192526,110011.89978319117
XOM,2022-11-29,ARIMA,102.44825744628906,BUY,1.0,0.006648041664789384,0.005148041664789384,100013.22239957399,110743.26347657247
XOM,2022-11-30,ARIMA,103.18968200683594,SELL,0.0,0.007237063655627152,-0.0015,99863.20256597464,111544.71952378431
XOM,2022-12-01,ARIMA,102.68921661376952,BUY,1.0,-0.004849955764310465,-0.006349955764310465,99229.07564719833,111003.73256835154
XOM,2022-12-02,ARIMA,101.81802368164062,BUY,1.0,-0.008483782045057287,-0.008483782045057287,98387.237796875,110062.00109505381
XOM,2022-12-05,ARIMA,99.0283660888672,SELL,0.0,-0.02739846533945678,-0.0015,98239.65694017969,107046.47117285973
XOM,2022-12-06,ARIMA,96.27577209472656,BUY,1.0,-0.027796015453496303,-0.029296015453496305,95361.62643231402,104071.00580589668
XOM,2022-12-07,ARIMA,96.06261444091795,SELL,0.0,-0.0022140321409095387,-0.0015,95218.58399266555,103840.58925410564
XOM,2022-12-08,ARIMA,96.77625274658205,HOLD,0.0,0.007428886979783389,0.0,95218.58399266555,104612.0092555885
XOM,2022-12-09,ARIMA,95.96066284179688,BUY,1.0,-0.008427583024121388,-0.009927583024121387,94273.2935946391,103730.38286226688
XOM,2022-12-12,ARIMA,98.32398986816406,HOLD,1.0,0.024628081511519184,0.024628081511519184,96595.06395364724,106285.06318661988
XOM,2022-12-13,ARIMA,99.39908599853516,SELL,0.0,0.010934219937704048,-0.0015,96450.17135771677,107447.20744359515
XOM,2022-12-14,ARIMA,98.66690063476562,BUY,1.0,-0.007366117670139505,-0.008866117670139504,95595.03278915414,106655.73867023774
XOM,2022-12-15,ARIMA,97.72158051,SELL,0.0,-0.00958092449123249,-0.0015,95451.64023997041,105633.87809148157
XOM,2022-12-16,ARIMA,97.03575134277344,BUY,1.0,-0.007018195608864297,-0.008518195608864297,94638.56449721941,104892.51887211262
XOM,2022-12-19,ARIMA,97.47134399414062,BUY,1.0,0.004488991380388052,0.004488991380388052,95063.39619749972,105363.38048519671
XOM,2022-12-20,ARIMA,98.88007354736328,SELL,0.0,0.014452756015217672,-0.0015,94920.80110320348,106886.1717162878
XOM,2022-12-21,ARIMA,100.14979553222656,BUY,1.0,0.012841029939718807,0.011341029939718807,95997.30075041701,108258.70024743858
XOM,2022-12-22,ARIMA,98.12937927246094,HOLD,1.0,-0.020173942932469435,-0.020173942932469435,94060.65668340698,106074.69540670344
XOM,2022-12-23,ARIMA,100.72440338134766,BUY,1.0,0.02644492534372911,0.02644492534372911,96548.08372718182,108879.83280759252
XOM,2022-12-27,ARIMA,102.12387084960938,SELL,0.0,0.013894025889269912,-0.0015,96403.26160159105,110392.6120234406
XOM,2022-12-28,ARIMA,100.44638061523438,BUY,1.0,-0.016426034583484572,-0.017926034583484574,94675.13340016022,108579.29916058235
XOM,2022-12-29,ARIMA,101.20632934570312,SELL,0.0,0.00756571541765938,-0.0015,94533.12070005998,109400.77923828021
XOM,2022-12-30,ARIMA,102.22581481933594,SELL,0.0,0.010073337114622882,0.0,94533.12070005998,110502.81016814985
XOM,2023-01-03,ARIMA,98.71324157714844,BUY,1.0,-0.03436092192950757,-0.03586092192950757,91143.0758388824,106705.83173497085
XOM,2023-01-04,ARIMA,99.00056457519533,HOLD,1.0,0.002910683444858231,0.002910683444858231,91408.3644808401,107016.41863287166
XOM,2023-01-05,ARIMA,101.21560668945312,SELL,0.0,0.022374035176085938,-0.0015,91271.25193411885,109410.80774778227
XOM,2023-01-06,ARIMA,102.43899536132812,BUY,1.0,0.012086956862577214,0.010586956862577214,92237.53674113877,110733.25146132943
XOM,2023-01-09,ARIMA,100.5297852,SELL,0.0,-0.0186375330468036,-0.0015,92099.18043602708,108669.4568278389
XOM,2023-01-10,ARIMA,102.03118896484376,BUY,1.0,0.014934914680825973,0.013434914680825973,93336.52506735909,110292.42589397439
XOM,2023-01-11,ARIMA,103.21749877929688,SELL,0.0,0.011626933161210884,-0.0015,93196.52027975806,111574.78855803142
XOM,2023-01-12,ARIMA,104.93206787109376,BUY,1.0,0.01661122495772771,0.01511122495772771,94604.83386298291,113428.18247037978
XOM,2023-01-13,ARIMA,104.8671875,HOLD,1.0,-0.000618308324710326,-0.000618308324710326,94546.3389066476,113358.04888090158
XOM,2023-01-17,ARIMA,104.66329193115234,BUY,1.0,-0.0019443218961856523,-0.0019443218961856523,94362.5103897072,113137.64434435355
XOM,2023-01-18,ARIMA,102.5131378173828,HOLD,1.0,-0.02054353607742354,-0.02054353607742354,92423.97075316,110813.39706605062
XOM,2023-01-19,ARIMA,103.17115020751952,HOLD,1.0,0.006418810351009885,0.006418810351009885,93017.22269331182,111524.68724616875
XOM,2023-01-20,ARIMA,105.05255126953124,SELL,0.0,0.018235728284772046,-0.0015,92877.69685927185,113558.42113983407
