Date,ARIMA,RandomForest,LSTM,NaiveZero,ResidualHybrid,ConfidenceWeight,RegimeSwitching,ensemble,Signal,Confidence,Risk,Regime,Volatility,ATR,signal_num,conf_num,risk_num,Strategy
2019-11-21,0.0003597683329144719,-0.006379520726348841,-0.0032906776759773493,0.0,-0.0022060470318496,-0.0032906776262301464,-0.006379520726348841,0.0003597683329144719,HOLD,LOW,HIGH,Volatile,0.025272701612446206,9.754283357617194,0,0,2,ARIMA
2019-11-22,0.001535618110943701,-0.010807104342069157,-0.0026230677030980587,0.0,-0.0018687253465390315,-0.0026230678212838163,-0.010807104342069157,0.001535618110943701,HOLD,LOW,MEDIUM,Volatile,0.022174212803747057,10.62214006696429,0,0,1,ARIMA
2019-11-25,0.0007045908047423289,0.0013356756359879486,-0.0014571319334208965,0.0,-0.0003379922087059389,0.0007045896873407911,0.0013356756359879486,0.0007045908047423289,HOLD,LOW,MEDIUM,Volatile,0.02226047122186008,10.917853216713175,0,0,1,ARIMA
2019-11-26,0.0028881976076958644,-0.00630314834079471,-0.0004108601715415716,0.0,0.0002494614903511879,-0.00041086030481900915,-0.00630314834079471,0.0028881976076958644,HOLD,LOW,MEDIUM,Volatile,0.021269087042114415,10.70499528911831,0,0,1,ARIMA
2019-11-27,0.0013207157934935964,-0.0009034224355450753,0.00028702692361548543,0.0,0.0005615798788360019,0.0002870267966844834,-0.0009034224355450753,0.0013207157934935964,HOLD,LOW,MEDIUM,Volatile,0.021253512741042452,10.022136140820319,0,0,1,ARIMA
2019-11-29,0.0018870848046272292,-0.012035033421686521,0.0004926866386085749,0.0,-0.0002637507393748093,0.0004926860022906566,-0.012035033421686521,0.0018870848046272292,HOLD,LOW,MEDIUM,Volatile,0.021296813480458792,9.938565932952015,0,0,1,ARIMA
2019-12-02,0.001174561294137914,0.007620849661774978,0.00031169457361102104,0.0,0.0013974752273314792,0.0011745622953056997,0.007620849661774978,0.001174561294137914,HOLD,LOW,MEDIUM,Volatile,0.02139642820709404,9.627138407840407,0,0,1,ARIMA
2019-12-03,0.0013728587606216692,0.005383945712466833,4.6890461817383766e-05,0.0,0.0011072370451278633,0.001372859264467055,0.005383945712466833,0.0013728587606216692,HOLD,LOW,MEDIUM,Volatile,0.021271689133919754,9.583568025585944,0,0,1,ARIMA
2019-12-04,0.0008373343349116401,0.003497079694956008,-0.00026905606500804424,0.0,0.0005448103707802333,0.0008373348614276658,0.003497079694956008,0.0008373343349116401,HOLD,LOW,MEDIUM,Volatile,0.02143823243093393,9.14499555069755,0,0,1,ARIMA
2019-12-05,0.0008903002391961621,0.007394161572681964,-0.00044303538743406534,0.0,0.0008780802860058798,0.0008903008343640804,0.007394161572681964,0.0008903002391961621,HOLD,LOW,MEDIUM,Volatile,0.020599796505629698,8.876425604408487,0,0,1,ARIMA
