Date,E2_LinearStacker_ARIMA,E2_LinearStacker_RandomForest,E2_LinearStacker_LSTM,E3_RollingRMSE_ARIMA,E3_RollingRMSE_RandomForest,E3_RollingRMSE_LSTM,E5_RegimeSwitch_Model,E6_ResidualHybrid_RandomForest,E6_ResidualHybrid_LSTM,E7_ConfidenceWeight_ARIMA,E7_ConfidenceWeight_RandomForest,E7_ConfidenceWeight_LSTM
2022-10-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3248573310705683,0.34490643676274507,0.3302362321666866,RandomForest,0.2175078612862559,0.5179406162370823,0.0010227881402595754,0.9979833963530939,0.0009938155066466427
2022-10-18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32584125888236004,0.344101458587829,0.33005728252981104,RandomForest,0.2175078612862559,0.5179406162370823,0.9392722081434235,0.06003151421177531,0.0006962776448010855
2022-10-19,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32564133242442944,0.344382824486803,0.32997584308876754,RandomForest,0.2175078612862559,0.5179406162370823,0.0009676831677274198,0.0006485052296192269,0.9983838116026533
2022-10-20,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3257690121333463,0.344054168977588,0.3301768188890657,RandomForest,0.2175078612862559,0.5179406162370823,0.0018747757002533592,0.00022923513895146865,0.9978959891607952
2022-10-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32531792444567786,0.34493432372898747,0.32974775182533467,RandomForest,0.2175078612862559,0.5179406162370823,0.0006825213614066302,0.0001243572213872848,0.9991931214172061
2022-10-24,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3275397314476043,0.34081107147808604,0.3316491970743096,RandomForest,0.2175078612862559,0.5179406162370823,0.9976986435482176,0.00012633277278631277,0.002175023678996064
2022-10-25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32630000038438195,0.34275855823093493,0.330941441384683,RandomForest,0.2175078612862559,0.5179406162370823,0.003490009428986528,0.0002683393233724378,0.9962416512476411
2022-10-26,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32491801366109485,0.3437546238333182,0.33132736250558703,RandomForest,0.2175078612862559,0.5179406162370823,0.0013047178199128756,0.0001648983986233033,0.9985303837814639
2022-10-27,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3265079741322028,0.3406277093921278,0.33286431647566944,RandomForest,0.2175078612862559,0.5179406162370823,0.9989142336226025,0.0003990161119273029,0.000686750265470218
2022-10-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32783439756722077,0.3361625680780193,0.33600303435475987,RandomForest,0.2175078612862559,0.5179406162370823,0.9991456245951441,0.00027591898137900995,0.000578456423476945
2022-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32903001351508904,0.33809543789458313,0.33287454859032783,RandomForest,0.2175078612862559,0.5179406162370823,0.9985749416230043,0.0010998069139430092,0.00032525146305262585
2022-11-01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33025742992324,0.3366334691325351,0.33310910094422497,RandomForest,0.2175078612862559,0.5179406162370823,0.9988909075599313,0.0005163817129759731,0.0005927107270927667
2022-11-02,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3293097873756979,0.3381434059789147,0.33254680664538744,RandomForest,0.2175078612862559,0.5179406162370823,0.9977632050667189,0.0012709223468745942,0.0009658725864065051
2022-11-03,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32978570217862163,0.33675717468356825,0.3334571231378101,RandomForest,0.2175078612862559,0.5179406162370823,0.9995560196764922,0.000131852204259079,0.00031212811924857884
2022-11-04,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33150313180642943,0.33158233545869464,0.33691453273487576,RandomForest,0.2175078612862559,0.5179406162370823,0.00040598601146151327,0.0009692119275335804,0.9986248020610049
2022-11-07,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.331787284568663,0.3309064706966674,0.3373062447346695,RandomForest,0.2175078612862559,0.5179406162370823,0.0014212437690170705,0.000713247698799572,0.9978655085321834
2022-11-08,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3316619791232159,0.3311586346878927,0.33717938618889154,RandomForest,0.2175078612862559,0.5179406162370823,0.00036037686237832173,0.00035073802157384104,0.9992888851160479
2022-11-09,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.331887070387604,0.33082269150044,0.3372902381119559,RandomForest,0.2175078612862559,0.5179406162370823,0.00029752867545701516,0.000108986258618202,0.9995934850659248
2022-11-10,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3290556883384462,0.3352562151189843,0.3356880965425695,RandomForest,0.2175078612862559,0.5179406162370823,0.0002657413921195873,0.9974165645933594,0.002317694014521142
2022-11-11,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.335438671297428,0.32885478565049886,0.3357065430520731,RandomForest,0.2175078612862559,0.5179406162370823,0.9994327520107383,0.0001405807220630582,0.0004266672671986417
2022-11-14,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33389816886646245,0.3321653169997841,0.3339365141337535,RandomForest,0.2175078612862559,0.5179406162370823,0.9986869666902202,0.0003340997227939258,0.0009789335869859295
2022-11-15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3356376862928403,0.32900650135604875,0.3353558123511109,RandomForest,0.2175078612862559,0.5179406162370823,0.005563798339463117,0.00016074297988232203,0.9942754586806546
2022-11-16,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3368239690094072,0.3278167356785414,0.3353592953120514,RandomForest,0.2175078612862559,0.5179406162370823,0.0037823905063937625,0.9905883696235179,0.005629239870088253
2022-11-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33682313934516545,0.3278813479814368,0.33529551267339763,RandomForest,0.2175078612862559,0.5179406162370823,0.9962282021777316,0.0002242766603467587,0.0035475211619217604
2022-11-18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3371063470429589,0.32742361603210096,0.3354700369249403,RandomForest,0.2175078612862559,0.5179406162370823,0.9991449549234652,0.00016750504144120724,0.0006875400350935893
2022-11-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33868128913771334,0.3258792479280639,0.3354394629342227,RandomForest,0.2175078612862559,0.5179406162370823,0.9986253061145173,0.00017880929674100909,0.001195884588741751
2022-11-22,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3378377319805669,0.32765670121696333,0.33450556680246973,RandomForest,0.2175078612862559,0.5179406162370823,0.005746591452668594,0.00010582432249644308,0.994147584224835
2022-11-23,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33808933617415154,0.32742774906339406,0.3344829147624544,RandomForest,0.2175078612862559,0.5179406162370823,0.0019470760290174179,0.9971685603937018,0.0008843635772807805
2022-11-25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33747928227882934,0.32871347153018793,0.3338072461909828,RandomForest,0.2175078612862559,0.5179406162370823,0.9988077632776171,0.00016177660409760498,0.00103046011828522
2022-11-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3385741060620202,0.3261556807077632,0.33527021323021666,RandomForest,0.2175078612862559,0.5179406162370823,0.991986280799017,0.0028857318915688174,0.005127987309414106
2022-11-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34019847468512493,0.3227993882304448,0.3370021370844302,RandomForest,0.2175078612862559,0.5179406162370823,0.0031283037468323987,0.0004129487392998864,0.9964587475138676
2022-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33957671761896835,0.3231974358971346,0.3372258464838971,RandomForest,0.2175078612862559,0.5179406162370823,0.008584033629742157,0.00024362508324336714,0.9911723412870145
