Date,PortfolioValue,StrategyReturn
2024-06-10,87295.48111121272,0.8729548111121272
2024-06-11,85824.3859879217,0.858243859879217
2024-06-12,88940.48111121272,0.8894048111121272
2024-06-13,91375.08484046077,0.9137508484046076
2024-06-14,89278.88168494319,0.8927888168494319
2024-06-17,93710.98541419124,0.9371098541419124
2024-06-18,92498.38455359553,0.9249838455359554
2024-06-20,90952.08770911311,0.9095208770911312
2024-06-21,91628.88168494322,0.9162888168494322
2024-06-24,91426.785127326,0.91426785127326
2024-06-25,93668.68713538261,0.9366868713538261
2024-06-26,97908.08197180842,0.9790808197180842
2024-06-27,98401.5834061346,0.984015834061346
2024-06-28,98617.78656165217,0.9861778656165218
2024-07-01,104248.38455359553,1.0424838455359553
2024-07-02,114306.38168494322,1.1430638168494323
2024-07-03,121417.48397986506,1.2141748397986507
2024-07-05,123828.58627478691,1.238285862747869
2024-07-08,124495.98541419124,1.2449598541419125
2024-07-09,128909.27795569514,1.2890927795569513
2024-07-10,129346.38885657405,1.2934638885657406
2024-07-11,118898.28369299983,1.1889828369299984
2024-07-12,122282.28225867363,1.2228228225867364
2024-07-15,124354.98397986506,1.2435498397986506
2024-07-16,126197.38311926933,1.2619738311926934
2024-07-17,122409.1842667303,1.224091842667303
2024-07-18,122752.28225867363,1.2275228225867363
2024-07-19,118038.18283240413,1.1803818283240413
2024-07-22,123823.88168494322,1.2382388168494323
2024-07-23,121412.78656165217,1.2141278656165218
2024-07-24,107129.48684851741,1.0712948684851742
2024-07-25,109131.6842667303,1.091316842667303
2024-07-26,108920.18570105647,1.0892018570105646
2024-07-29,114701.18713538261,1.1470118713538262
2024-07-30,110245.58197180842,1.1024558197180843
2024-07-31,114687.08770911311,1.1468708770911311
2024-08-01,107538.38455359553,1.0753838455359552
2024-08-02,103219.0834061346,1.032190834061346
2024-08-05,99087.78656165217,0.9908778656165217
2024-08-06,99914.98397986506,0.9991498397986507
2024-08-07,95741.38168494322,0.9574138168494322
2024-08-08,99068.9825455389,0.990689825455389
2024-08-09,99614.1842667303,0.996141842667303
2024-08-12,98434.48684851741,0.9843448684851741
2024-08-13,103294.285127326,1.0329428512732601
2024-08-14,100262.78656165217,1.0026278656165217
2024-08-15,106259.98397986506,1.0625998397986507
2024-08-16,107190.58197180842,1.0719058197180842
2024-08-19,110292.58484046077,1.1029258484046076
2024-08-20,109531.18713538261,1.0953118713538261
2024-08-21,110551.08627478691,1.1055108627478691
2024-08-22,104624.38598792168,1.0462438598792168
2024-08-23,109164.58770911311,1.091645877091131
2024-08-26,105822.88742224788,1.0582288742224788
2024-08-27,103942.88742224788,1.0394288742224789
2024-08-28,102316.6842667303,1.023166842667303
2024-08-29,102565.78369299983,1.0256578369299982
2024-08-30,106245.88455359553,1.0624588455359554
