Date,PortfolioValue,StrategyReturn
2023-04-06,95738.96581003383,0.9573896581003383
2023-04-10,96040.47491953091,0.9604047491953092
2023-04-11,96492.74146005824,0.9649274146005824
2023-04-12,96478.38881418423,0.9647838881418423
2023-04-13,96830.15231821257,0.9683015231821257
2023-04-14,103822.32419321255,1.0382232419321256
2023-04-17,104547.49276431625,1.0454749276431625
2023-04-18,104547.49276431625,1.0454749276431625
2023-04-19,104547.49276431625,1.0454749276431625
2023-04-20,104547.49276431625,1.0454749276431625
2023-04-21,104547.49276431625,1.0454749276431625
2023-04-24,104547.49276431625,1.0454749276431625
2023-04-25,104547.49276431625,1.0454749276431625
2023-04-26,104547.49276431625,1.0454749276431625
