Date,Close,High,Low,Open,Volume
1/4/2010,28.829179763793945,28.923372942074383,28.03528379808488,28.11602080803954,35460500
1/5/2010,29.387588500976562,29.495235241890366,28.782073979273452,28.788803344237234,41208300
1/6/2010,29.549062728881836,29.663438855660473,29.13866122,29.232851813319943,27729000
1/7/2010,30.13440514,30.35642553610306,29.340509031396074,29.461612001030304,44864700
1/8/2010,30.06039047241211,30.07384663995679,29.656715712077737,29.851823725221813,33110100
1/11/2010,29.959468841552734,30.40351207995421,29.811456139753172,30.35641677940416,31878700
1/12/2010,29.259769439697266,29.70381272827399,28.88973122713193,29.59616594820999,47109600
1/13/2010,29.77109718322754,29.95947845,28.84264190838423,29.30014146024892,39622000
1/14/2010,30.067115783691406,30.134396618082366,29.67016784353968,29.737448677930637,37938300
1/15/2010,29.387588500976562,29.892183080228907,29.158838855722138,29.80471930120496,69738500
1/19/2010,29.11847496032715,29.43468843,28.86281551437686,29.199211953628332,41731500
1/20/2010,29.199214935302734,29.387596139239715,28.734986159170294,28.936823530031546,39934400
1/21/2010,27.275022506713867,29.031012239871718,27.12700725978071,28.957004616405136,137547700
1/22/2010,26.346574783325195,27.719073171691374,26.11782505193083,27.349037520862712,106634900
1/25/2010,26.380203247070312,26.837702524740806,26.131270646911588,26.75023874817127,56572200
1/26/2010,25.862159729003906,26.804070873037404,25.75451296,26.238924699917586,52975300
1/27/2010,26.46095085144043,26.56859763256178,25.613230204420816,25.80161142975775,66314300
1/28/2010,26.561870574951172,26.938635624890896,26.05054896178477,26.696429704679783,65047400
1/29/2010,26.198551177978516,26.81079253430015,26.104360594929176,26.676236025087317,53649000
2/1/2010,26.662782669067383,26.864620020645628,26.20528330335607,26.306200695894606,37408200
2/2/2010,27.281753540039062,27.369217341937734,26.709880560589358,26.777158828818234,45968500
2/3/2010,27.106826782226562,27.651787393194567,27.026089785674724,27.30193734080829,37373300
2/4/2010,25.801605224609375,26.857889812363585,25.80160522460937,26.77042858820637,57211800
2/5/2010,25.767963409423828,26.15818446053952,24.913516255964367,25.99671306126731,75224100
