Date,PortfolioValue,StrategyReturn
2023-07-26,118996.0302764625,1.1899603027646248
2023-07-27,118251.1557952613,1.1825115579526129
2023-07-28,119770.00575558843,1.1977000575558843
2023-07-31,120130.82588498294,1.2013082588498294
2023-08-01,119641.99360959236,1.1964199360959236
2023-08-02,117878.70064084236,1.1787870064084236
2023-08-03,117058.15819089118,1.1705815819089118
2023-08-04,111715.9261504859,1.1171592615048591
2023-08-07,109888.61815182868,1.0988861815182867
2023-08-08,110441.46545712653,1.1044146545712652
2023-08-09,109504.54588620368,1.0950454588620369
2023-08-10,109376.51582638922,1.0937651582638923
2023-08-11,109411.47464291754,1.0941147464291754
2023-08-14,110384.63386838141,1.1038463386838142
2023-08-15,109213.34781186286,1.0921334781186285
2023-08-16,108700.54684750739,1.0870054684750738
2023-08-17,107202.93371884528,1.0720293371884528
2023-08-18,107488.47102658454,1.0748847102658454
2023-08-21,108275.15635983649,1.0827515635983649
2023-08-22,109085.13861386481,1.0908513861386482
2023-08-23,111351.95318906012,1.1135195318906013
2023-08-24,108589.83050047478,1.0858983050047477
2023-08-25,109889.31679074469,1.098893167907447
2023-08-28,110810.03331296149,1.1081003331296149
2023-08-29,113100.14480893317,1.1310014480893318
2023-08-30,115157.17065732183,1.1515717065732183
2023-08-31,115285.3798553199,1.152853798553199
2023-09-01,116211.92732541266,1.1621192732541266
2023-09-05,116351.77154843512,1.1635177154843512
2023-09-06,112395.04796139899,1.1239504796139899
2023-09-07,109277.4434539527,1.092774434539527
2023-09-08,109638.73829953375,1.0963873829953374
2023-09-11,110326.36021725836,1.1032636021725837
2023-09-12,108543.209780857,1.0854320978085699
2023-09-13,107325.31196896735,1.0732531196896735
2023-09-14,108216.87375180426,1.0821687375180427
2023-09-15,107791.48326413336,1.0779148326413337
2023-09-18,109516.36900632086,1.0951636900632087
2023-09-19,110157.37916867438,1.1015737916867439
2023-09-20,108071.19858090582,1.0807119858090581
2023-09-21,107162.1349975318,1.071621349975318
2023-09-22,107663.2830230445,1.0766328302304449
2023-09-25,108415.01849667731,1.0841501849667732
2023-09-26,106014.17273251715,1.0601417273251714
2023-09-27,105122.5840789527,1.051225840789527
2023-09-28,105274.0991546363,1.052740991546363
2023-09-29,105577.11139218512,1.0557711139218513
2023-10-02,107057.24063412848,1.0705724063412847
2023-10-03,106270.5642577857,1.0627056425778572
2023-10-04,107004.80688779059,1.070048068877906
2023-10-05,107733.20961301032,1.0773320961301032
2023-10-06,109236.66264645758,1.0923666264645757
2023-10-09,110110.7584563941,1.101107584563941
2023-10-10,109761.11654965582,1.0976111654965583
2023-10-11,110582.7606994361,1.105827606994361
2023-10-12,111113.06346432868,1.1111306346432868
2023-10-13,110029.17892758551,1.100291789275855
2023-10-16,109953.41243283454,1.0995341243283454
2023-10-17,109038.51790158454,1.0903851790158454
2023-10-18,108275.15635983649,1.0827515635983649
2023-10-19,108053.70573177478,1.0805370573177477
2023-10-20,106550.27957455817,1.0655027957455816
2023-10-23,106620.19720761481,1.0662019720761482
2023-10-24,106876.62456052008,1.0687662456052007
2023-10-25,105513.02470700446,1.0551302470700445
2023-10-26,103059.73623959723,1.0305973623959723
2023-10-27,103834.75967709723,1.0383475967709723
2023-10-30,105041.0045501441,1.0504100455014411
2023-10-31,105320.72882382575,1.0532072882382575
2023-11-01,107185.44983212653,1.0718544983212652
2023-11-02,109283.28335873786,1.0928328335873785
2023-11-03,108747.1496459693,1.087471496459693
2023-11-06,110250.60267941657,1.1025060267941658
2023-11-07,111759.8777038306,1.117598777038306
2023-11-08,112383.40399597476,1.1238340399597475
2023-11-09,112103.67970578375,1.1210367970578374
2023-11-10,114571.87247006598,1.1457187247006597
2023-11-13,113638.2759124488,1.136382759124488
2023-11-14,115178.72098080817,1.1517872098080817
2023-11-15,115511.30893246834,1.1551130893246835
2023-11-16,116503.250796482,1.16503250796482
2023-11-17,116491.57098691168,1.1649157098691167
2023-11-20,117518.52540890875,1.1751852540890875
2023-11-21,117045.887225315,1.17045887225315
2023-11-22,117436.83839719,1.1743683839719001
2023-11-24,116654.95396725836,1.1665495396725836
2023-11-27,116549.91629330817,1.1654991629330818
2023-11-28,116905.84595029058,1.1690584595029057
2023-11-29,116304.86421506111,1.1630486421506112
2023-11-30,116643.29207150641,1.166432920715064
2023-12-01,117395.9948913306,1.173959948913306
2023-12-04,116339.85885922615,1.1633985885922615
2023-12-05,118668.0193053931,1.186680193053931
2023-12-06,118026.1671935767,1.180261671935767
2023-12-07,119163.9902374,1.1916399023739999
2023-12-08,120004.22893797478,1.2000422893797478
2023-12-11,118527.97803036874,1.1852797803036874
2023-12-12,119420.7489959449,1.194207489959449
2023-12-13,121317.10580746834,1.2131710580746833
2023-12-14,121404.62376706302,1.2140462376706302
