Date,ARIMA,RandomForest,LSTM,NaiveZero,ResidualHybrid,ConfidenceWeight,RegimeSwitching,ensemble,Signal,Confidence,Risk,Regime,Volatility,ATR,signal_num,conf_num,risk_num,Strategy
2022-10-17,0.004877780927258891,-0.0004925730490365239,0.00017876738274935633,0.0,0.004209516388933224,0.00017876865516253167,0.004877780927258891,0.004877780927258891,BUY,MEDIUM,MEDIUM,Bearish,0.018221560818316836,99.18711635044643,1,1,1,ARIMA
2022-10-18,-0.004647904096521585,-0.004015643610344531,-0.0005677583394572139,0.0,-0.004663471542297858,-0.004015642323569369,-0.004647904096521585,-0.004647904096521585,SELL,HIGH,MEDIUM,Bearish,0.01837664772217749,98.38070242745536,-1,2,1,ARIMA
2022-10-19,0.0012360035655511724,-0.0023569003753823228,-0.0003434301179368049,0.0,0.0007471169843561911,-0.00034343025411233814,0.0012360035655511724,0.0012360035655511724,BUY,HIGH,MEDIUM,Bearish,0.018057544551083302,95.05426897321429,1,2,1,ARIMA
2022-10-20,0.0015038108557798874,-0.00045238865105431356,-0.00028587886481545866,0.0,0.001262474617147079,-0.0002858734885565638,0.0015038108557798874,0.0015038108557798874,BUY,HIGH,MEDIUM,Bearish,0.01804777994802378,94.50069754464286,1,2,1,ARIMA
2022-10-21,0.001079720428801226,-0.001629255869991404,3.21494007948786e-05,0.0,0.0007072810550066472,3.214904920088012e-05,0.001079720428801226,0.001079720428801226,BUY,HIGH,MEDIUM,Bearish,0.01843115001689651,94.33926827566964,1,2,1,ARIMA
2022-10-24,-0.002816125443291248,-0.00015153945870479505,-0.0012715248158201575,0.0,-0.002463528878269245,-0.0012715250605181958,-0.002816125443291248,-0.002816125443291248,SELL,HIGH,MEDIUM,Bearish,0.01839015671466141,91.1678466796875,-1,2,1,ARIMA
2022-10-25,0.0006266813240809654,6.901656654177761e-05,-0.0013759027933701873,0.0,0.0005977604974118626,6.901547088000478e-05,0.0006266813240809654,0.0006266813240809654,BUY,HIGH,MEDIUM,Bearish,0.01863106192285025,89.82927594866071,1,2,1,ARIMA
2022-10-26,-0.0009690615469379966,-0.0015607357308241188,-0.0014295619912445545,0.0,-0.0010442157225831411,-0.0014295566443299223,-0.0009690615469379966,-0.0009690615469379966,SELL,HIGH,MEDIUM,Bearish,0.01833367207863679,90.06998116629464,-1,2,1,ARIMA
2022-10-27,0.0025245247847739717,-0.002574304720653939,-0.0005690399557352066,0.0,0.001853496689304483,-0.0005690397805876283,0.0025245247847739717,0.0025245247847739717,BUY,MEDIUM,MEDIUM,Bearish,0.01763805939147611,85.2392578125,1,1,1,ARIMA
2022-10-28,0.0006021859770328874,0.0013205282437336041,0.00015160103794187307,0.0,0.0007204090118411093,0.0006021867983364397,0.0006021859770328874,0.0006021859770328874,BUY,HIGH,MEDIUM,Bearish,0.017795949108343916,87.67140415736607,1,2,1,ARIMA
2022-10-31,-0.002661543923521063,-0.0014392345373504508,-0.0004890855634585023,0.0,-0.0025389168234591394,-0.0014392347708194618,-0.002661543923521063,-0.002661543923521063,SELL,HIGH,MEDIUM,Bearish,0.017235450202935907,85.21927315848214,-1,2,1,ARIMA
2022-11-01,0.002950413246074675,0.005207205554361532,-0.00018480492872186005,0.0,0.003367781106144697,0.002950413122113937,0.002950413246074675,0.002950413246074675,BUY,MEDIUM,MEDIUM,Bearish,0.016010625671497913,87.61284528459821,1,1,1,ARIMA
2022-11-02,0.00014477571801270223,0.0008908139936707701,0.000244073016801849,0.0,0.00025239921717522295,0.00024408134741290985,0.00014477571801270223,0.00014477571801270223,HOLD,HIGH,MEDIUM,Bearish,0.017044905224561435,83.46500069754464,0,2,1,ARIMA
2022-11-03,0.003415365279426585,-1.3123928100695487e-05,0.0015003596199676394,0.0,0.0029597487799475158,0.001500359758176216,0.003415365279426585,0.003415365279426585,BUY,HIGH,MEDIUM,Bearish,0.017055697635821234,78.40928431919643,1,2,1,ARIMA
2022-11-04,-0.00013843250790469803,-0.0017165174338438533,0.001244447659701109,0.0,-0.00040865173620071487,-0.00013843259711150045,-0.00013843250790469803,-0.00013843250790469803,HOLD,HIGH,MEDIUM,Bearish,0.015965485553464647,77.04071916852679,0,2,1,ARIMA
2022-11-07,-0.0017847411458595747,0.0010184232300657766,0.0004191519692540169,0.0,-0.0014292774245053337,0.0004191507594413735,-0.0017847411458595747,-0.0017847411458595747,SELL,HIGH,MEDIUM,Bearish,0.015899434421460856,74.49857003348214,-1,2,1,ARIMA
2022-11-08,-3.339942973768151e-05,0.0033375616727157552,-3.911909880116582e-05,0.0,0.00046503737935286966,-3.327018201753018e-05,-3.339942973768151e-05,-3.339942973768151e-05,HOLD,HIGH,MEDIUM,Bearish,0.015762274574118648,75.287841796875,0,2,1,ARIMA
2022-11-09,0.00013107519595532865,0.003391956983570675,-0.0003289743617642671,0.0,0.0006253806563038514,0.00013107705374902393,0.00013107519595532865,0.00013107519595532865,HOLD,HIGH,MEDIUM,Bearish,0.016621347456027336,75.59713309151786,0,2,1,ARIMA
2022-11-10,0.00326721572945183,0.0053263927592331825,0.00017845247930381447,0.0,0.0036541314457642937,0.003267215567836797,0.00326721572945183,0.00326721572945183,BUY,MEDIUM,MEDIUM,Bearish,0.0196416982775679,82.68927873883929,1,1,1,ARIMA
2022-11-11,-0.0074579564455267994,-0.0025433883720831453,-0.0012836287496611476,0.0,-0.006896486660509647,-0.0025433889612333166,-0.0012836287496611476,-0.0074579564455267994,SELL,MEDIUM,MEDIUM,Bullish,0.01854897173472669,81.80140904017857,-1,1,1,ARIMA
