Ticker,Date,Strategy,Close,Signal,Position,MarketReturn,StrategyReturn,Equity,BuyHoldEquity
AAPL,2022-10-17,ARIMA,140.5401153564453,HOLD,0.0,0.0,0.0,100000.0,100000.0
AAPL,2022-10-18,ARIMA,141.86248779296875,HOLD,0.0,0.009409216956806743,0.0,100000.0,100940.92169568068
AAPL,2022-10-19,ARIMA,141.97103881835938,HOLD,0.0,0.0007651848425853647,0.0,100000.0,101018.16015895881
AAPL,2022-10-20,ARIMA,141.50723266601562,HOLD,0.0,-0.0032669068015847014,-0.0,100000.0,100688.14324445195
AAPL,2022-10-21,ARIMA,145.3363037109375,HOLD,0.0,0.027059189645515902,0.0,100000.0,103412.68280755845
AAPL,2022-10-24,ARIMA,147.48765563964844,HOLD,0.0,0.014802577702745179,0.0,100000.0,104943.45708026667
AAPL,2022-10-25,ARIMA,150.33973693847656,HOLD,0.0,0.0193377627873923,0.0,100000.0,106972.82875937375
AAPL,2022-10-26,ARIMA,147.38900756835938,HOLD,0.0,-0.01962707551713161,-0.0,100000.0,104873.26497103233
AAPL,2022-10-27,ARIMA,142.89871215820312,HOLD,0.0,-0.030465605842916355,-0.0,100000.0,101678.23741696513
AAPL,2022-10-28,ARIMA,153.69508361816406,HOLD,0.0,0.07555261553377957,0.0,100000.0,109360.29419668145
AAPL,2022-10-31,ARIMA,151.32656860351562,HOLD,0.0,-0.01541048001595624,-0.0,100000.0,107674.99956842439
AAPL,2022-11-01,ARIMA,148.67189025878906,HOLD,0.0,-0.01754271156231646,-0.0,100000.0,105786.08810852296
AAPL,2022-11-02,ARIMA,143.12570190429688,HOLD,0.0,-0.03730488893924799,-0.0,100000.0,101839.749840317
AAPL,2022-11-03,ARIMA,137.05645751953125,HOLD,0.0,-0.04240499298179101,-0.0,100000.0,97521.23596307101
AAPL,2022-11-04,ARIMA,136.78956604003906,HOLD,0.0,-0.0019473105049001571,-0.0,100000.0,97331.33183582927
AAPL,2022-11-07,ARIMA,137.32333374023438,HOLD,0.0,0.00390210829413018,0.0,100000.0,97711.1292330646
AAPL,2022-11-08,ARIMA,137.89669799804688,HOLD,0.0,0.004175286473143025,0.0,100000.0,98119.10118922695
AAPL,2022-11-09,ARIMA,133.3199005126953,HOLD,0.0,-0.03319004408224757,-0.0,100000.0,94862.523895446
AAPL,2022-11-10,ARIMA,145.18199157714844,HOLD,0.0,0.08897464683694056,0.0,100000.0,103302.88345710415
AAPL,2022-11-11,ARIMA,147.97943115234375,HOLD,0.0,0.019268502551907707,0.0,100000.0,105293.37533061678
AAPL,2022-11-14,ARIMA,146.5757598876953,HOLD,0.0,-0.009485583595759128,-0.0,100000.0,104294.60621683857
AAPL,2022-11-15,ARIMA,148.3155517578125,HOLD,0.0,0.011869574283293494,0.0,100000.0,105532.53879267619
AAPL,2022-11-16,ARIMA,147.0799102783203,HOLD,0.0,-0.008331165982579436,-0.0,100000.0,104653.3296954314
AAPL,2022-11-17,ARIMA,148.98773193359375,HOLD,0.0,0.012971327298631374,0.0,100000.0,106010.82228780241
AAPL,2022-11-18,ARIMA,149.55116271972656,HOLD,0.0,0.0037817260442889467,0.0,100000.0,106411.72617542467
AAPL,2022-11-21,ARIMA,146.30886840820312,HOLD,0.0,-0.021680167860679278,-0.0,100000.0,104104.70208959683
AAPL,2022-11-22,ARIMA,148.45391845703125,HOLD,0.0,0.014661107506097393,0.0,100000.0,105630.99231882265
AAPL,2022-11-23,ARIMA,149.33370971679688,HOLD,0.0,0.005926359296607453,0.0,100000.0,106256.99953216116
AAPL,2022-11-25,ARIMA,146.40773010253906,HOLD,0.0,-0.019593564104225192,-0.0,100000.0,104175.04620030514
AAPL,2022-11-28,ARIMA,142.5624542236328,HOLD,0.0,-0.026264158840610063,-0.0,100000.0,101438.97623967243
AAPL,2022-11-29,ARIMA,139.54750061035156,HOLD,0.0,-0.021148300439271295,-0.0,100000.0,99293.71429390373
AAPL,2022-11-30,ARIMA,146.32864379882812,HOLD,0.0,0.04859379894886873,0.0,100000.0,104118.77308318809
AAPL,2022-12-01,ARIMA,146.6054229736328,HOLD,0.0,0.0018914900570334847,0.0,100000.0,104315.71270722547
AAPL,2022-12-02,ARIMA,146.11119079589844,HOLD,0.0,-0.0033711725508493995,-0.0,100000.0,103964.04643992457
AAPL,2022-12-05,ARIMA,144.94473266601562,HOLD,0.0,-0.007983359272680457,-0.0,100000.0,103134.06410575302
AAPL,2022-12-06,ARIMA,141.2675018310547,HOLD,0.0,-0.02536988248778993,-0.0,100000.0,100517.56501890185
AAPL,2022-12-07,ARIMA,139.32012939453125,HOLD,0.0,-0.013784999460472847,-0.0,100000.0,99131.93043934825
AAPL,2022-12-08,ARIMA,141.01048278808594,HOLD,0.0,0.012132872693276786,0.0,100000.0,100334.68553120764
AAPL,2022-12-09,ARIMA,140.526123,BUY,1.0,-0.0034349204293827595,-0.004934920429382759,99506.50795706172,99990.0438701008
AAPL,2022-12-12,ARIMA,142.82933044433594,BUY,1.0,0.016389888194210833,0.016389888194210833,101137.40849707433,101628.86950966598
AAPL,2022-12-13,ARIMA,143.79808044433594,HOLD,0.0,0.006782570477550154,-0.0015,100985.70238432873,102318.17447966905
AAPL,2022-12-14,ARIMA,141.56402587890625,BUY,1.0,-0.015536052765978914,-0.017036052765978915,99265.30462989987,100728.55392203426
AAPL,2022-12-15,ARIMA,134.9311523,HOLD,0.0,-0.04685423106418296,-0.0015,99116.40667295501,96008.99498181025
AAPL,2022-12-16,ARIMA,132.96401977539062,HOLD,0.0,-0.014578786967117452,-0.0,99116.40667295501,94609.30029704339
AAPL,2022-12-19,ARIMA,130.84861755371094,HOLD,0.0,-0.015909583850226006,-0.0,99116.40667295501,93104.10570095637
AAPL,2022-12-20,ARIMA,130.77943420410156,HOLD,0.0,-0.0005287281662029741,-0.0,99116.40667295501,93054.87893788313
AAPL,2022-12-21,ARIMA,133.89321899414062,HOLD,0.0,0.023809437691705515,0.0,99116.40667295501,95270.46327986386
AAPL,2022-12-22,ARIMA,130.71022033691406,HOLD,0.0,-0.02377266512179277,-0.0,99116.40667295501,93005.63046031361
AAPL,2022-12-23,ARIMA,130.3444824,HOLD,0.0,-0.0027980821696371727,-0.0,99116.40667295501,92745.39306404673
AAPL,2022-12-27,ARIMA,128.5355224609375,HOLD,0.0,-0.01387830083601993,-0.0,99116.40667295501,91458.24459794899
AAPL,2022-12-28,ARIMA,124.59137725830078,HOLD,0.0,-0.030685254372660786,-0.0,99116.40667295501,88651.82509798388
AAPL,2022-12-29,ARIMA,128.1203613,BUY,1.0,0.028324464496310986,0.026824464496310985,101775.15120475562,91162.8405705049
AAPL,2022-12-30,ARIMA,128.43666076660156,HOLD,0.0,0.002468768144205491,-0.0015,101622.4884779485,91387.90048724065
AAPL,2023-01-03,ARIMA,123.63253021240234,BUY,1.0,-0.037404667215145126,-0.03890466721514513,97668.89938213899,87969.5664820246
AAPL,2023-01-04,ARIMA,124.9076919555664,HOLD,0.0,0.010314128012856472,-0.0015,97522.39603306579,88876.89585195569
AAPL,2023-01-05,ARIMA,123.5831069946289,BUY,1.0,-0.010604510740689133,-0.012104510740689132,96341.93514282581,87934.39985529453
AAPL,2023-01-06,ARIMA,128.13023376464844,HOLD,0.0,0.03679408036097653,-0.0015,96197.42224011157,91169.86523006448
